Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID,Rating
191273,USB-C Charging Cable,1,11.95,04/23/19 13:45,"613 Pine St, San Francisco, CA 94016",DefaultUserID,2
191274,20in Monitor,1,109.99,04/13/19 20:18,"20 Lincoln St, Atlanta, GA 30301",DefaultUserID,3
191275,USB-C Charging Cable,1,11.95,04/14/19 15:05,"437 10th St, San Francisco, CA 94016",DefaultUserID,1
191276,Wired Headphones,1,11.99,04/14/19 17:48,"475 Hill St, Los Angeles, CA 90001",DefaultUserID,4
191277,AA Batteries (4-pack),1,3.84,04/03/19 19:15,"387 Willow St, San Francisco, CA 94016",DefaultUserID,1
191278,USB-C Charging Cable,1,11.95,04/05/19 15:12,"24 Lakeview St, Portland, ME 04101",DefaultUserID,5
191279,AA Batteries (4-pack),2,3.84,04/16/19 11:55,"600 Walnut St, San Francisco, CA 94016",DefaultUserID,5
191280,Flatscreen TV,1,300.0,04/16/19 17:57,"3 Park St, New York City, NY 10001",DefaultUserID,1
191281,AA Batteries (4-pack),3,3.84,04/30/19 15:05,"892 5th St, Los Angeles, CA 90001",DefaultUserID,5
191282,iPhone,1,700.0,04/29/19 18:28,"994 Ridge St, San Francisco, CA 94016",DefaultUserID,5
191283,Lightning Charging Cable,1,14.95,04/27/19 07:51,"749 14th St, San Francisco, CA 94016",DefaultUserID,4
191284,AAA Batteries (4-pack),1,2.99,04/02/19 12:19,"923 South St, Los Angeles, CA 90001",DefaultUserID,4
191285,Lightning Charging Cable,1,14.95,04/03/19 17:36,"498 Willow St, Seattle, WA 98101",DefaultUserID,5
191286,Wired Headphones,1,11.99,04/26/19 10:46,"454 Madison St, Dallas, TX 75001",DefaultUserID,3
191287,AAA Batteries (4-pack),1,2.99,04/18/19 18:13,"885 Lakeview St, San Francisco, CA 94016",DefaultUserID,1
191288,AAA Batteries (4-pack),1,2.99,04/16/19 14:42,"568 Forest St, Boston, MA 02215",DefaultUserID,4
191289,USB-C Charging Cable,1,11.95,04/03/19 08:35,"79 Madison St, Boston, MA 02215",DefaultUserID,4
191290,34in Ultrawide Monitor,1,379.99,04/17/19 13:33,"769 Madison St, Boston, MA 02215",DefaultUserID,4
191291,USB-C Charging Cable,1,11.95,04/01/19 22:57,"860 Madison St, San Francisco, CA 94016",DefaultUserID,3
191292,27in FHD Monitor,1,149.99,04/04/19 02:10,"964 Highland St, Dallas, TX 75001",DefaultUserID,4
191293,Bose SoundSport Headphones,1,99.99,04/23/19 11:18,"229 Willow St, San Francisco, CA 94016",DefaultUserID,5
191294,Flatscreen TV,1,300.0,04/05/19 19:44,"797 West St, San Francisco, CA 94016",DefaultUserID,1
191295,Macbook Pro Laptop,1,1700.0,04/02/19 11:02,"703 Spruce St, Los Angeles, CA 90001",DefaultUserID,5
191296,AAA Batteries (4-pack),2,2.99,04/20/19 11:25,"894 Willow St, Boston, MA 02215",DefaultUserID,4
191297,Lightning Charging Cable,1,14.95,04/29/19 20:24,"595 Dogwood St, New York City, NY 10001",DefaultUserID,2
191298,AA Batteries (4-pack),1,3.84,04/15/19 15:30,"55 Elm St, Los Angeles, CA 90001",DefaultUserID,5
191299,USB-C Charging Cable,2,11.95,04/06/19 20:06,"849 Main St, San Francisco, CA 94016",DefaultUserID,2
191300,AA Batteries (4-pack),1,3.84,04/13/19 14:57,"282 Elm St, Austin, TX 73301",DefaultUserID,1
191301,Lightning Charging Cable,1,14.95,04/02/19 18:45,"20 Chestnut St, Boston, MA 02215",DefaultUserID,1
191302,34in Ultrawide Monitor,1,379.99,04/07/19 15:53,"441 Pine St, New York City, NY 10001",DefaultUserID,3
191303,AAA Batteries (4-pack),1,2.99,04/28/19 12:17,"809 4th St, Atlanta, GA 30301",DefaultUserID,1
191304,Lightning Charging Cable,1,14.95,04/19/19 12:51,"152 Meadow St, Austin, TX 73301",DefaultUserID,2
191305,Wired Headphones,1,11.99,04/24/19 18:29,"370 Adams St, San Francisco, CA 94016",DefaultUserID,3
191306,Apple Airpods Headphones,1,150.0,04/22/19 08:14,"689 Hill St, Portland, OR 97035",DefaultUserID,4
191307,AA Batteries (4-pack),1,3.84,04/26/19 21:39,"544 Elm St, San Francisco, CA 94016",DefaultUserID,5
191308,Google Phone,1,600.0,04/28/19 13:04,"606 Hickory St, Boston, MA 02215",DefaultUserID,3
191309,Wired Headphones,1,11.99,04/30/19 09:42,"950 Washington St, Boston, MA 02215",DefaultUserID,1
191310,20in Monitor,1,109.99,04/03/19 13:47,"435 Highland St, Austin, TX 73301",DefaultUserID,1
191311,Lightning Charging Cable,1,14.95,04/17/19 11:39,"622 Main St, Seattle, WA 98101",DefaultUserID,5
191311,Apple Airpods Headphones,1,150.0,04/17/19 11:39,"622 Main St, Seattle, WA 98101",DefaultUserID,3
191312,27in FHD Monitor,1,149.99,04/25/19 09:51,"839 Hickory St, Atlanta, GA 30301",DefaultUserID,5
191313,AAA Batteries (4-pack),2,2.99,04/28/19 09:58,"159 14th St, Austin, TX 73301",DefaultUserID,1
191314,Flatscreen TV,1,300.0,04/24/19 18:44,"298 Jackson St, Los Angeles, CA 90001",DefaultUserID,2
191315,Bose SoundSport Headphones,1,99.99,04/14/19 21:08,"217 Church St, Boston, MA 02215",DefaultUserID,3
191316,27in 4K Gaming Monitor,1,389.99,04/12/19 19:57,"980 4th St, New York City, NY 10001",DefaultUserID,3
191317,34in Ultrawide Monitor,1,379.99,04/04/19 22:11,"988 4th St, Atlanta, GA 30301",DefaultUserID,1
191318,Wired Headphones,1,11.99,04/24/19 21:42,"2 Church St, San Francisco, CA 94016",DefaultUserID,4
191319,AA Batteries (4-pack),2,3.84,04/20/19 22:30,"137 Highland St, San Francisco, CA 94016",DefaultUserID,3
191320,AA Batteries (4-pack),1,3.84,04/07/19 17:33,"538 9th St, Los Angeles, CA 90001",DefaultUserID,2
191321,27in 4K Gaming Monitor,1,389.99,04/14/19 07:51,"316 Willow St, Dallas, TX 75001",DefaultUserID,5
191322,Lightning Charging Cable,2,14.95,04/19/19 09:58,"265 Walnut St, New York City, NY 10001",DefaultUserID,5
191323,AA Batteries (4-pack),2,3.84,04/11/19 08:54,"979 Lincoln St, San Francisco, CA 94016",DefaultUserID,1
191324,Wired Headphones,1,11.99,04/14/19 10:59,"715 Jackson St, New York City, NY 10001",DefaultUserID,4
191325,Apple Airpods Headphones,1,150.0,04/02/19 16:15,"584 Elm St, Dallas, TX 75001",DefaultUserID,4
191326,34in Ultrawide Monitor,1,379.99,04/03/19 08:09,"24 11th St, New York City, NY 10001",DefaultUserID,3
191327,Vareebadd Phone,1,400.0,04/01/19 18:17,"496 Walnut St, San Francisco, CA 94016",DefaultUserID,4
191328,AAA Batteries (4-pack),5,2.99,04/12/19 14:34,"503 Park St, Los Angeles, CA 90001",DefaultUserID,4
191329,27in FHD Monitor,1,149.99,04/08/19 13:09,"322 7th St, San Francisco, CA 94016",DefaultUserID,4
191330,USB-C Charging Cable,1,11.95,04/21/19 16:26,"131 Hill St, Dallas, TX 75001",DefaultUserID,4
191331,USB-C Charging Cable,1,11.95,04/19/19 20:54,"725 2nd St, Austin, TX 73301",DefaultUserID,1
191332,Wired Headphones,1,11.99,04/12/19 15:41,"555 2nd St, San Francisco, CA 94016",DefaultUserID,5
191333,27in 4K Gaming Monitor,1,389.99,04/29/19 10:18,"965 Lakeview St, Los Angeles, CA 90001",DefaultUserID,2
191334,AA Batteries (4-pack),1,3.84,04/01/19 08:46,"295 9th St, Dallas, TX 75001",DefaultUserID,5
191335,iPhone,1,700.0,04/08/19 12:58,"122 12th St, Seattle, WA 98101",DefaultUserID,5
191336,Lightning Charging Cable,1,14.95,04/30/19 21:41,"962 Center St, Los Angeles, CA 90001",DefaultUserID,5
191337,Bose SoundSport Headphones,1,99.99,04/24/19 15:00,"492 9th St, Dallas, TX 75001",DefaultUserID,4
191338,AA Batteries (4-pack),1,3.84,04/20/19 10:13,"86 Cherry St, Atlanta, GA 30301",DefaultUserID,4
191339,Google Phone,1,600.0,04/12/19 10:43,"757 2nd St, Boston, MA 02215",DefaultUserID,4
191340,USB-C Charging Cable,1,11.95,04/05/19 18:57,"482 Jefferson St, San Francisco, CA 94016",DefaultUserID,4
191341,USB-C Charging Cable,1,11.95,04/16/19 09:53,"369 7th St, San Francisco, CA 94016",DefaultUserID,4
191342,Apple Airpods Headphones,1,150.0,04/07/19 20:58,"292 Meadow St, Seattle, WA 98101",DefaultUserID,5
191343,AA Batteries (4-pack),2,3.84,04/17/19 10:12,"448 Sunset St, Los Angeles, CA 90001",DefaultUserID,5
191344,AA Batteries (4-pack),1,3.84,04/20/19 00:37,"798 6th St, San Francisco, CA 94016",DefaultUserID,1
191345,AAA Batteries (4-pack),1,2.99,04/20/19 19:50,"745 2nd St, San Francisco, CA 94016",DefaultUserID,4
191346,Lightning Charging Cable,2,14.95,04/16/19 06:15,"703 14th St, Dallas, TX 75001",DefaultUserID,4
191347,Bose SoundSport Headphones,1,99.99,04/21/19 18:32,"110 Johnson St, San Francisco, CA 94016",DefaultUserID,2
191348,AA Batteries (4-pack),1,3.84,04/12/19 12:16,"9 Dogwood St, San Francisco, CA 94016",DefaultUserID,4
191349,34in Ultrawide Monitor,1,379.99,04/02/19 16:49,"885 Elm St, Portland, ME 04101",DefaultUserID,3
191350,Wired Headphones,1,11.99,04/06/19 10:54,"569 14th St, Atlanta, GA 30301",DefaultUserID,4
191351,AAA Batteries (4-pack),1,2.99,04/25/19 16:24,"481 Johnson St, Dallas, TX 75001",DefaultUserID,3
191352,Macbook Pro Laptop,1,1700.0,04/24/19 01:10,"536 Highland St, Atlanta, GA 30301",DefaultUserID,1
191353,USB-C Charging Cable,1,11.95,04/26/19 13:30,"774 Willow St, Atlanta, GA 30301",DefaultUserID,5
191354,USB-C Charging Cable,1,11.95,04/24/19 12:44,"115 Lincoln St, Los Angeles, CA 90001",DefaultUserID,5
191355,Wired Headphones,1,11.99,04/24/19 17:22,"535 Church St, Seattle, WA 98101",DefaultUserID,3
191356,Lightning Charging Cable,2,14.95,04/28/19 10:36,"499 Forest St, Seattle, WA 98101",DefaultUserID,3
191357,AA Batteries (4-pack),3,3.84,04/13/19 17:55,"108 14th St, Seattle, WA 98101",DefaultUserID,5
191358,Apple Airpods Headphones,1,150.0,04/15/19 15:35,"799 Main St, Austin, TX 73301",DefaultUserID,1
191359,AAA Batteries (4-pack),4,2.99,04/28/19 21:19,"78 Park St, New York City, NY 10001",DefaultUserID,1
191360,Bose SoundSport Headphones,1,99.99,04/17/19 12:25,"47 West St, Dallas, TX 75001",DefaultUserID,5
191361,Wired Headphones,1,11.99,04/18/19 14:59,"84 Spruce St, Austin, TX 73301",DefaultUserID,1
191362,Lightning Charging Cable,1,14.95,04/22/19 16:59,"804 4th St, Los Angeles, CA 90001",DefaultUserID,5
191363,Wired Headphones,1,11.99,04/30/19 12:47,"748 Sunset St, Portland, ME 04101",DefaultUserID,1
191364,LG Washing Machine,1,600.0,04/24/19 16:56,"274 Lake St, San Francisco, CA 94016",DefaultUserID,1
191365,Lightning Charging Cable,1,14.95,04/19/19 18:46,"377 8th St, Portland, OR 97035",DefaultUserID,4
191366,AA Batteries (4-pack),2,3.84,04/14/19 03:56,"173 8th St, Los Angeles, CA 90001",DefaultUserID,2
191367,AA Batteries (4-pack),1,3.84,04/10/19 18:21,"201 Jackson St, Atlanta, GA 30301",DefaultUserID,3
191368,AA Batteries (4-pack),1,3.84,04/17/19 07:38,"771 North St, San Francisco, CA 94016",DefaultUserID,5
191368,Lightning Charging Cable,1,14.95,04/17/19 07:38,"771 North St, San Francisco, CA 94016",DefaultUserID,4
191369,34in Ultrawide Monitor,1,379.99,04/13/19 08:17,"853 Highland St, New York City, NY 10001",DefaultUserID,1
191370,Bose SoundSport Headphones,1,99.99,04/04/19 19:20,"581 Sunset St, Boston, MA 02215",DefaultUserID,3
191371,34in Ultrawide Monitor,1,379.99,04/23/19 08:59,"733 Chestnut St, Atlanta, GA 30301",DefaultUserID,5
191372,Lightning Charging Cable,1,14.95,04/07/19 05:52,"227 Johnson St, New York City, NY 10001",DefaultUserID,1
191373,Google Phone,1,600.0,04/04/19 13:23,"245 Johnson St, San Francisco, CA 94016",DefaultUserID,4
191374,Lightning Charging Cable,1,14.95,04/26/19 18:08,"206 Lincoln St, Los Angeles, CA 90001",DefaultUserID,3
191375,USB-C Charging Cable,1,11.95,04/03/19 15:39,"667 11th St, Portland, OR 97035",DefaultUserID,5
191376,AAA Batteries (4-pack),4,2.99,04/22/19 10:36,"843 Jefferson St, Los Angeles, CA 90001",DefaultUserID,4
191377,USB-C Charging Cable,1,11.95,04/22/19 12:35,"941 4th St, New York City, NY 10001",DefaultUserID,4
191378,USB-C Charging Cable,1,11.95,04/13/19 14:44,"106 Wilson St, Atlanta, GA 30301",DefaultUserID,2
191379,Lightning Charging Cable,1,14.95,04/12/19 12:27,"351 Washington St, Portland, OR 97035",DefaultUserID,3
191380,USB-C Charging Cable,1,11.95,04/02/19 15:31,"281 North St, Seattle, WA 98101",DefaultUserID,5
191381,AA Batteries (4-pack),1,3.84,04/08/19 20:21,"55 8th St, Los Angeles, CA 90001",DefaultUserID,2
191382,Google Phone,1,600.0,04/29/19 00:13,"796 6th St, San Francisco, CA 94016",DefaultUserID,5
191383,AAA Batteries (4-pack),1,2.99,04/08/19 20:44,"70 13th St, New York City, NY 10001",DefaultUserID,3
191384,Lightning Charging Cable,1,14.95,04/27/19 10:38,"430 6th St, New York City, NY 10001",DefaultUserID,4
191385,USB-C Charging Cable,1,11.95,04/01/19 12:34,"144 Chestnut St, Atlanta, GA 30301",DefaultUserID,5
191386,34in Ultrawide Monitor,1,379.99,04/01/19 20:38,"824 Jefferson St, Dallas, TX 75001",DefaultUserID,3
191387,Apple Airpods Headphones,1,150.0,04/28/19 10:39,"755 1st St, Boston, MA 02215",DefaultUserID,3
191388,AAA Batteries (4-pack),1,2.99,04/20/19 13:47,"906 Lincoln St, San Francisco, CA 94016",DefaultUserID,2
191389,AAA Batteries (4-pack),1,2.99,04/22/19 13:59,"382 Willow St, Los Angeles, CA 90001",DefaultUserID,2
191390,Lightning Charging Cable,1,14.95,04/01/19 19:49,"307 North St, Austin, TX 73301",DefaultUserID,2
191391,27in FHD Monitor,1,149.99,04/22/19 13:13,"41 Cherry St, Austin, TX 73301",DefaultUserID,4
191392,AA Batteries (4-pack),1,3.84,04/14/19 22:14,"386 Maple St, Austin, TX 73301",DefaultUserID,2
191393,Wired Headphones,1,11.99,04/10/19 19:01,"318 Madison St, New York City, NY 10001",DefaultUserID,2
191394,AAA Batteries (4-pack),1,2.99,04/09/19 18:12,"776 Pine St, Portland, OR 97035",DefaultUserID,2
191395,AA Batteries (4-pack),1,3.84,04/13/19 10:00,"740 Meadow St, San Francisco, CA 94016",DefaultUserID,1
191396,USB-C Charging Cable,1,11.95,04/11/19 09:29,"823 Hickory St, Boston, MA 02215",DefaultUserID,2
191397,AAA Batteries (4-pack),2,2.99,04/26/19 10:58,"95 Adams St, San Francisco, CA 94016",DefaultUserID,4
191398,Wired Headphones,2,11.99,04/02/19 10:50,"282 South St, Dallas, TX 75001",DefaultUserID,1
191399,AA Batteries (4-pack),1,3.84,04/12/19 16:21,"925 Jefferson St, Seattle, WA 98101",DefaultUserID,5
191400,Wired Headphones,1,11.99,04/21/19 14:29,"507 Lakeview St, New York City, NY 10001",DefaultUserID,2
191401,AAA Batteries (4-pack),4,2.99,04/07/19 17:22,"955 Meadow St, New York City, NY 10001",DefaultUserID,4
191402,USB-C Charging Cable,1,11.95,04/21/19 18:46,"796 Cherry St, San Francisco, CA 94016",DefaultUserID,3
191403,Bose SoundSport Headphones,1,99.99,04/14/19 00:28,"948 Forest St, Dallas, TX 75001",DefaultUserID,4
191404,Lightning Charging Cable,1,14.95,04/09/19 15:01,"400 Elm St, Boston, MA 02215",DefaultUserID,3
191405,34in Ultrawide Monitor,1,379.99,04/02/19 14:01,"361 5th St, New York City, NY 10001",DefaultUserID,3
191406,Wired Headphones,1,11.99,04/12/19 17:30,"671 Washington St, Boston, MA 02215",DefaultUserID,4
191407,AA Batteries (4-pack),2,3.84,04/23/19 07:01,"472 Maple St, San Francisco, CA 94016",DefaultUserID,3
191408,Flatscreen TV,1,300.0,04/02/19 12:55,"305 Madison St, Los Angeles, CA 90001",DefaultUserID,1
191409,AA Batteries (4-pack),1,3.84,04/08/19 20:22,"808 Hill St, New York City, NY 10001",DefaultUserID,5
191410,AA Batteries (4-pack),1,3.84,04/07/19 10:23,"621 Adams St, Dallas, TX 75001",DefaultUserID,2
191411,Lightning Charging Cable,1,14.95,04/16/19 14:07,"865 6th St, San Francisco, CA 94016",DefaultUserID,4
191412,Google Phone,1,600.0,04/10/19 18:11,"681 River St, San Francisco, CA 94016",DefaultUserID,5
191413,Flatscreen TV,1,300.0,04/28/19 17:28,"201 Lincoln St, New York City, NY 10001",DefaultUserID,2
191414,27in FHD Monitor,1,149.99,04/14/19 02:19,"459 Lake St, Boston, MA 02215",DefaultUserID,5
191415,AA Batteries (4-pack),2,3.84,04/23/19 18:58,"498 Cedar St, Seattle, WA 98101",DefaultUserID,4
191416,Lightning Charging Cable,1,14.95,04/06/19 15:50,"916 Pine St, San Francisco, CA 94016",DefaultUserID,3
191417,Wired Headphones,1,11.99,04/20/19 20:01,"504 Meadow St, New York City, NY 10001",DefaultUserID,2
191418,Wired Headphones,1,11.99,04/05/19 10:03,"883 5th St, Atlanta, GA 30301",DefaultUserID,4
191419,AAA Batteries (4-pack),1,2.99,04/08/19 16:34,"663 Wilson St, Atlanta, GA 30301",DefaultUserID,3
191420,Google Phone,1,600.0,04/19/19 12:52,"38 12th St, Los Angeles, CA 90001",DefaultUserID,2
191420,USB-C Charging Cable,1,11.95,04/19/19 12:52,"38 12th St, Los Angeles, CA 90001",DefaultUserID,2
191421,27in 4K Gaming Monitor,1,389.99,04/10/19 19:01,"741 Meadow St, Portland, OR 97035",DefaultUserID,2
191422,Google Phone,1,600.0,04/06/19 19:29,"710 Chestnut St, Atlanta, GA 30301",DefaultUserID,2
191423,AAA Batteries (4-pack),1,2.99,04/26/19 09:09,"359 6th St, New York City, NY 10001",DefaultUserID,1
191424,AAA Batteries (4-pack),1,2.99,04/14/19 23:56,"876 Jefferson St, San Francisco, CA 94016",DefaultUserID,5
191425,AAA Batteries (4-pack),1,2.99,04/19/19 10:07,"8 6th St, Portland, OR 97035",DefaultUserID,1
191426,Bose SoundSport Headphones,1,99.99,04/27/19 12:30,"126 Church St, New York City, NY 10001",DefaultUserID,2
191427,27in FHD Monitor,1,149.99,04/03/19 17:12,"924 Maple St, Atlanta, GA 30301",DefaultUserID,3
191428,AA Batteries (4-pack),1,3.84,04/11/19 16:04,"282 9th St, Atlanta, GA 30301",DefaultUserID,1
191429,USB-C Charging Cable,1,11.95,04/23/19 18:27,"322 Chestnut St, Los Angeles, CA 90001",DefaultUserID,3
191430,Apple Airpods Headphones,1,150.0,04/25/19 17:16,"656 Highland St, Dallas, TX 75001",DefaultUserID,5
191431,AA Batteries (4-pack),3,3.84,04/29/19 13:05,"872 Center St, Dallas, TX 75001",DefaultUserID,1
191432,34in Ultrawide Monitor,1,379.99,04/28/19 18:07,"78 Washington St, Portland, OR 97035",DefaultUserID,5
191433,iPhone,1,700.0,04/10/19 00:34,"706 Jackson St, Seattle, WA 98101",DefaultUserID,5
191433,Lightning Charging Cable,1,14.95,04/10/19 00:34,"706 Jackson St, Seattle, WA 98101",DefaultUserID,1
191433,Apple Airpods Headphones,1,150.0,04/10/19 00:34,"706 Jackson St, Seattle, WA 98101",DefaultUserID,1
191434,Macbook Pro Laptop,1,1700.0,04/21/19 21:17,"369 Jackson St, San Francisco, CA 94016",DefaultUserID,1
191435,Lightning Charging Cable,1,14.95,04/16/19 14:01,"78 4th St, Atlanta, GA 30301",DefaultUserID,5
191436,Bose SoundSport Headphones,1,99.99,04/18/19 20:09,"926 Walnut St, New York City, NY 10001",DefaultUserID,5
191437,Apple Airpods Headphones,1,150.0,04/10/19 10:48,"264 Cherry St, Austin, TX 73301",DefaultUserID,4
191438,Lightning Charging Cable,1,14.95,04/25/19 21:02,"281 South St, New York City, NY 10001",DefaultUserID,1
191439,34in Ultrawide Monitor,1,379.99,04/18/19 10:56,"645 9th St, New York City, NY 10001",DefaultUserID,5
191440,Flatscreen TV,1,300.0,04/11/19 09:52,"731 Johnson St, San Francisco, CA 94016",DefaultUserID,4
191441,USB-C Charging Cable,1,11.95,04/27/19 09:33,"731 River St, San Francisco, CA 94016",DefaultUserID,4
191442,Apple Airpods Headphones,1,150.0,04/11/19 13:14,"486 Main St, Seattle, WA 98101",DefaultUserID,5
191443,iPhone,1,700.0,04/04/19 14:05,"323 14th St, Austin, TX 73301",DefaultUserID,1
191444,AA Batteries (4-pack),1,3.84,04/25/19 09:09,"996 Willow St, Los Angeles, CA 90001",DefaultUserID,2
191445,USB-C Charging Cable,1,11.95,04/01/19 16:11,"813 Cherry St, Portland, OR 97035",DefaultUserID,1
191446,AAA Batteries (4-pack),1,2.99,04/27/19 21:04,"353 Maple St, New York City, NY 10001",DefaultUserID,3
191447,Bose SoundSport Headphones,1,99.99,04/15/19 22:43,"412 Wilson St, San Francisco, CA 94016",DefaultUserID,3
191448,AA Batteries (4-pack),2,3.84,04/28/19 14:33,"450 Chestnut St, Los Angeles, CA 90001",DefaultUserID,2
191449,AA Batteries (4-pack),2,3.84,04/20/19 19:56,"861 Forest St, Portland, OR 97035",DefaultUserID,2
191449,AA Batteries (4-pack),1,3.84,04/20/19 19:56,"861 Forest St, Portland, OR 97035",DefaultUserID,2
191450,Wired Headphones,1,11.99,04/02/19 13:41,"86 Sunset St, San Francisco, CA 94016",DefaultUserID,1
191451,AA Batteries (4-pack),1,3.84,04/10/19 08:34,"5 Park St, San Francisco, CA 94016",DefaultUserID,3
191452,USB-C Charging Cable,1,11.95,04/08/19 21:12,"169 Maple St, New York City, NY 10001",DefaultUserID,4
191453,iPhone,1,700.0,04/10/19 20:47,"930 Lincoln St, Los Angeles, CA 90001",DefaultUserID,1
191453,Wired Headphones,1,11.99,04/10/19 20:47,"930 Lincoln St, Los Angeles, CA 90001",DefaultUserID,5
191454,USB-C Charging Cable,1,11.95,04/18/19 19:06,"986 13th St, San Francisco, CA 94016",DefaultUserID,2
191455,Macbook Pro Laptop,1,1700.0,04/30/19 16:23,"320 Main St, San Francisco, CA 94016",DefaultUserID,1
191456,Wired Headphones,1,11.99,04/08/19 09:03,"195 Forest St, Portland, OR 97035",DefaultUserID,3
191457,AA Batteries (4-pack),2,3.84,04/24/19 08:11,"327 Ridge St, Los Angeles, CA 90001",DefaultUserID,4
191458,34in Ultrawide Monitor,1,379.99,04/15/19 21:19,"823 Dogwood St, Portland, OR 97035",DefaultUserID,2
191459,AAA Batteries (4-pack),1,2.99,04/02/19 14:46,"32 7th St, San Francisco, CA 94016",DefaultUserID,3
191460,Apple Airpods Headphones,1,150.0,04/08/19 11:50,"215 West St, Los Angeles, CA 90001",DefaultUserID,1
191461,20in Monitor,1,109.99,04/23/19 21:33,"890 1st St, Portland, OR 97035",DefaultUserID,4
191462,AA Batteries (4-pack),1,3.84,04/18/19 17:28,"183 Washington St, Portland, OR 97035",DefaultUserID,3
191463,27in FHD Monitor,1,149.99,04/09/19 10:50,"778 North St, Dallas, TX 75001",DefaultUserID,1
191464,Wired Headphones,1,11.99,04/03/19 13:08,"424 12th St, Austin, TX 73301",DefaultUserID,3
191465,Lightning Charging Cable,2,14.95,04/07/19 16:24,"950 Lake St, San Francisco, CA 94016",DefaultUserID,4
191466,Wired Headphones,1,11.99,04/07/19 19:50,"813 Elm St, Los Angeles, CA 90001",DefaultUserID,3
191467,Wired Headphones,1,11.99,04/20/19 18:55,"113 Meadow St, Boston, MA 02215",DefaultUserID,2
191468,Macbook Pro Laptop,1,1700.0,04/29/19 16:59,"911 10th St, Atlanta, GA 30301",DefaultUserID,4
191469,Apple Airpods Headphones,1,150.0,04/13/19 20:42,"327 Elm St, San Francisco, CA 94016",DefaultUserID,1
191470,34in Ultrawide Monitor,1,379.99,04/12/19 16:00,"476 South St, San Francisco, CA 94016",DefaultUserID,5
191471,Bose SoundSport Headphones,1,99.99,04/05/19 13:53,"623 Forest St, Los Angeles, CA 90001",DefaultUserID,2
191472,Apple Airpods Headphones,1,150.0,04/13/19 22:03,"800 Ridge St, Dallas, TX 75001",DefaultUserID,4
191473,USB-C Charging Cable,1,11.95,04/21/19 22:20,"912 12th St, Los Angeles, CA 90001",DefaultUserID,5
191474,Lightning Charging Cable,1,14.95,04/25/19 13:43,"177 Main St, New York City, NY 10001",DefaultUserID,3
191475,AAA Batteries (4-pack),1,2.99,04/29/19 10:58,"471 Dogwood St, Atlanta, GA 30301",DefaultUserID,5
191476,Lightning Charging Cable,1,14.95,04/26/19 21:30,"998 8th St, San Francisco, CA 94016",DefaultUserID,3
191477,Flatscreen TV,1,300.0,04/04/19 18:48,"912 6th St, Portland, OR 97035",DefaultUserID,1
191478,Wired Headphones,1,11.99,04/30/19 13:10,"574 11th St, Los Angeles, CA 90001",DefaultUserID,2
191479,Flatscreen TV,1,300.0,04/21/19 15:29,"362 6th St, Boston, MA 02215",DefaultUserID,1
191480,34in Ultrawide Monitor,1,379.99,04/02/19 11:45,"743 Hill St, Los Angeles, CA 90001",DefaultUserID,4
191481,AAA Batteries (4-pack),1,2.99,04/13/19 10:47,"491 Dogwood St, Seattle, WA 98101",DefaultUserID,5
191482,Bose SoundSport Headphones,1,99.99,04/04/19 20:50,"651 North St, Los Angeles, CA 90001",DefaultUserID,3
191483,AAA Batteries (4-pack),1,2.99,04/10/19 12:22,"353 9th St, Los Angeles, CA 90001",DefaultUserID,1
191484,Wired Headphones,1,11.99,04/05/19 18:28,"605 River St, Los Angeles, CA 90001",DefaultUserID,2
191485,AA Batteries (4-pack),1,3.84,04/19/19 18:13,"683 6th St, San Francisco, CA 94016",DefaultUserID,1
191486,Bose SoundSport Headphones,1,99.99,04/05/19 14:20,"954 West St, Seattle, WA 98101",DefaultUserID,1
191487,20in Monitor,1,109.99,04/30/19 13:15,"101 North St, New York City, NY 10001",DefaultUserID,2
191488,Lightning Charging Cable,1,14.95,04/04/19 21:47,"855 Lincoln St, New York City, NY 10001",DefaultUserID,3
191489,Flatscreen TV,1,300.0,04/22/19 17:19,"417 Washington St, Boston, MA 02215",DefaultUserID,5
191490,Apple Airpods Headphones,1,150.0,04/05/19 12:52,"997 Willow St, Los Angeles, CA 90001",DefaultUserID,2
191491,Lightning Charging Cable,1,14.95,04/06/19 21:21,"141 Spruce St, New York City, NY 10001",DefaultUserID,4
191492,AAA Batteries (4-pack),2,2.99,04/06/19 09:08,"464 Sunset St, Atlanta, GA 30301",DefaultUserID,2
191493,USB-C Charging Cable,1,11.95,04/06/19 20:27,"966 Lake St, Boston, MA 02215",DefaultUserID,1
191494,Wired Headphones,1,11.99,04/28/19 12:09,"50 West St, San Francisco, CA 94016",DefaultUserID,5
191495,AAA Batteries (4-pack),1,2.99,04/27/19 14:55,"602 2nd St, Los Angeles, CA 90001",DefaultUserID,2
191496,AAA Batteries (4-pack),2,2.99,04/15/19 15:26,"911 Johnson St, New York City, NY 10001",DefaultUserID,4
191497,Google Phone,1,600.0,04/11/19 23:29,"881 Elm St, Austin, TX 73301",DefaultUserID,3
191497,USB-C Charging Cable,1,11.95,04/11/19 23:29,"881 Elm St, Austin, TX 73301",DefaultUserID,1
191498,Wired Headphones,1,11.99,04/06/19 07:44,"153 Lincoln St, San Francisco, CA 94016",DefaultUserID,5
191499,AA Batteries (4-pack),4,3.84,04/07/19 11:23,"439 Spruce St, San Francisco, CA 94016",DefaultUserID,3
